r1,r2,rl
0.47407,0.2406,0.4
0.22019,0.10185,0.18349
0.49704,0.28742,0.43787
0.41558,0.18421,0.37662
0.38217,0.21935,0.20382
0.40909,0.15385,0.37879
0.35238,0.20192,0.3238
0.22666,0.09459,0.21333
0.38023,0.21456,0.31179
0.43575,0.27119,0.41341
0.39024,0.23457,0.37805
0.39149,0.18026,0.37447
0.397,0.14339,0.35955
0.3619,0.15534,0.32381
0.3625,0.21519,0.3375
0.52121,0.35583,0.49697
0.45989,0.3027,0.37433
0.21686,0.04878,0.18072
0.45122,0.28395,0.42683
0.36024,0.22641,0.34783
0.4,0.17187,0.36923
0.37956,0.17778,0.35037
0.29787,0.08695,0.25532
0.48454,0.22917,0.43299
0.50566,0.27376,0.43019
0.21053,0.10811,0.21053
0.34043,0.1295,0.32624
0.47236,0.33502,0.47236
0.41791,0.27273,0.40299
0.38991,0.1705,0.29358
0.33334,0.15306,0.29293
0.35772,0.13223,0.3252
0.20953,0.07767,0.20953
0.42727,0.22018,0.36363
0.30555,0.15493,0.29167
0.33333,0.15384,0.27619
0.24561,0.07143,0.17544
0.4,0.21622,0.38667
0.32394,0.17143,0.29578
0.48889,0.21053,0.47407
0.38356,0.16667,0.32877
0.29371,0.17021,0.27972
0.16575,0.02235,0.1547
